order_id,date,customer_id,book_id,quantity,price,total,method,year
616549804,12/4/2019,4317391,39863092,3,27.15,81.45,Mobile Payment,2019
884572057,12/4/2019,9651412,29057887,3,31.65,94.95,Mobile Payment,2019
913719057,12/4/2019,1809578,49208112,2,26.64,53.28,Cash,2019
156468597,12/4/2019,5872119,43798285,2,8.34,16.68,Cash,2019
405488250,12/4/2019,8048081,27845282,2,10.1,20.2,Cash,2019
984248674,12/4/2019,5589376,34993744,2,12.65,25.3,Cash,2019
422661234,12/4/2019,3748447,43355807,1,18.4,18.4,Bank Transfer,2019
498021363,12/4/2019,8954596,51791063,5,29.81,149.05,Mobile Payment,2019
787979051,12/4/2019,6670624,11901,2,18.79,37.58,Mobile Payment,2019
305318443,12/4/2019,5830488,22609341,2,15.08,30.16,Mobile Payment,2019
680858680,12/4/2019,5773966,48913784,1,23.4,23.4,Cash,2019
749826139,12/4/2019,2858517,35889210,1,12.3,12.3,Mobile Payment,2019
623845184,12/4/2019,7440315,35889210,1,20.33,20.33,Cash,2019
641593248,12/4/2019,3178599,49680556,4,19.07,76.28,Cash,2019
348276351,12/4/2019,5226773,12926804,4,3.18,12.72,Mobile Payment,2019
277466986,12/4/2019,8481413,48108484,2,17.69,35.38,Mobile Payment,2019
460816281,12/4/2019,4670532,48191180,3,13.4,40.2,Cash,2019
630045616,12/4/2019,5811352,50196744,5,8.58,42.9,Bank Transfer,2019
458243599,12/4/2019,8312465,43798285,2,8.48,16.96,Cash,2019
381672210,12/4/2019,1227801,43925121,5,9.57,47.85,Bank Transfer,2019
792403466,12/4/2019,9445451,50240165,2,3.06,6.12,Bank Transfer,2019
879062091,12/4/2019,5267061,37941424,1,20.4,20.4,Bank Transfer,2019
103318219,12/4/2019,5747572,44423160,3,8.22,24.66,Mobile Payment,2019
795519700,12/5/2019,3172777,48467532,3,17.64,52.92,Mobile Payment,2019
773089933,12/5/2019,9984080,48422542,1,12.7,12.7,Bank Transfer,2019
686442354,12/5/2019,6846162,46125022,1,24.11,24.11,Cash,2019
947867098,12/5/2019,2556316,35455911,4,13.9,55.6,Cash,2019
222291060,12/5/2019,4133486,32078787,4,13.75,55,Bank Transfer,2019
746926269,12/5/2019,5673553,37941424,1,2.73,2.73,Mobile Payment,2019
833732422,12/5/2019,6794863,43838523,1,26.51,26.51,Cash,2019
121222379,12/5/2019,5248573,51519662,4,24.86,99.44,Bank Transfer,2019
585604295,12/5/2019,2364359,25335298,4,16.98,67.92,Bank Transfer,2019
762524158,12/5/2019,2037046,48422542,5,20.16,100.8,Mobile Payment,2019
171325734,12/5/2019,5411249,33377514,2,31.33,62.66,Mobile Payment,2019
416269185,12/5/2019,9267342,137678,1,7.86,7.86,Cash,2019
565265473,12/5/2019,8791376,30234682,5,21.4,107,Cash,2019
160504101,12/5/2019,4317642,28159939,5,12.82,64.1,Bank Transfer,2019
306941945,12/5/2019,9068535,51519662,5,11.54,57.7,Mobile Payment,2019
586779509,12/5/2019,1573624,45442227,3,30.23,90.69,Mobile Payment,2019
714807524,12/5/2019,9826118,50607950,2,31.39,62.78,Mobile Payment,2019
348683690,12/5/2019,7736960,50155745,5,29.85,149.25,Mobile Payment,2019
747467204,12/5/2019,3843335,49095673,3,22.71,68.13,Mobile Payment,2019
102535136,12/5/2019,9636628,48191180,2,29.65,59.3,Cash,2019
463948725,12/5/2019,8281381,42597895,1,12.27,12.27,Bank Transfer,2019
468501337,12/5/2019,5682573,43798285,1,17.33,17.33,Bank Transfer,2019
584579691,12/5/2019,1486414,59988,4,10.61,42.44,Bank Transfer,2019
176202654,12/5/2019,5503432,93374,1,30.7,30.7,Mobile Payment,2019
175439670,12/5/2019,4659012,4588,2,4.38,8.76,Mobile Payment,2019
345556087,12/5/2019,6822372,51276214,1,18.39,18.39,Bank Transfer,2019
934510046,12/5/2019,6186078,43262893,5,9.88,49.4,Mobile Payment,2019
620113754,12/5/2019,6071146,46061316,3,3.8,11.4,Mobile Payment,2019
647863850,12/5/2019,4677519,49095673,1,20.42,20.42,Mobile Payment,2019
715100823,12/5/2019,3472709,49506694,2,7.14,14.28,Cash,2019
448739640,12/5/2019,2009805,48108484,1,9.24,9.24,Cash,2019
273080482,12/5/2019,2135369,31180248,3,17.48,52.44,Bank Transfer,2019
760734431,12/5/2019,5724668,18108877,5,19.68,98.4,Cash,2019
166367388,12/5/2019,4076316,22698053,3,14.92,44.76,Bank Transfer,2019
745061464,12/5/2019,8066781,34065268,5,32.03,160.15,Bank Transfer,2019
323349209,12/5/2019,4441604,37203047,5,31.61,158.05,Mobile Payment,2019
986999422,12/5/2019,7740291,44287627,3,30.87,92.61,Mobile Payment,2019
596083184,12/5/2019,3387983,48895532,3,11.76,35.28,Bank Transfer,2019
482277381,12/5/2019,2788387,46367612,4,24.74,98.96,Cash,2019
858904079,12/6/2019,3010517,51111667,2,17.1,34.2,Bank Transfer,2019
310200254,12/6/2019,8077745,48108484,2,31.78,63.56,Bank Transfer,2019
379651325,12/6/2019,2838871,48768822,1,27.61,27.61,Bank Transfer,2019
541013090,12/6/2019,8589629,33286304,2,11.88,23.76,Bank Transfer,2019
684119539,12/6/2019,2203949,51479251,4,21.33,85.32,Cash,2019
115986225,12/6/2019,3732909,48893306,2,30.82,61.64,Cash,2019
163477987,12/6/2019,3188197,40234899,4,12.64,50.56,Mobile Payment,2019
101910753,12/6/2019,6903836,80743,4,9.33,37.32,Bank Transfer,2019
612463977,12/6/2019,7721359,17169147,5,27.47,137.35,Cash,2019
758624351,12/6/2019,6620370,40948486,4,18.08,72.32,Mobile Payment,2019
369047005,12/6/2019,7495249,45162862,2,7.25,14.5,Bank Transfer,2019
275755277,12/6/2019,6591007,38743855,1,19.67,19.67,Bank Transfer,2019
954028017,12/6/2019,1268719,43798285,1,13.1,13.1,Bank Transfer,2019
878523420,12/6/2019,1227801,49010745,2,16.9,33.8,Mobile Payment,2019
121359160,12/6/2019,4659012,49208112,1,24.26,24.26,Cash,2019
531819406,12/6/2019,7006347,38122416,2,2.23,4.46,Bank Transfer,2019
619809533,12/6/2019,9782593,50795859,2,24.95,49.9,Mobile Payment,2019
318469464,12/6/2019,9285131,34893490,2,9.48,18.96,Mobile Payment,2019
548248685,12/6/2019,8693839,1852,1,7.61,7.61,Mobile Payment,2019
559221172,12/6/2019,2424117,46125022,4,2.61,10.44,Mobile Payment,2019
627193089,12/6/2019,5730241,28159939,4,22.99,91.96,Cash,2019
752279864,12/6/2019,4883204,47907461,3,17.42,52.26,Bank Transfer,2019
166604188,12/6/2019,8479156,9325874,3,25.24,75.72,Bank Transfer,2019
598934823,12/6/2019,6942683,32605502,2,14.68,29.36,Bank Transfer,2019
319181660,12/6/2019,3689188,40734430,3,4.1,12.3,Mobile Payment,2019
758708097,12/6/2019,6185194,36436082,5,12.14,60.7,Cash,2019
711348062,12/6/2019,3286967,48642770,4,18.12,72.48,Bank Transfer,2019
714004088,12/6/2019,3298232,40796167,3,18.56,55.68,Bank Transfer,2019
701509966,12/6/2019,8076785,43982442,2,29.76,59.52,Mobile Payment,2019
414256047,12/6/2019,6756077,51347637,3,3.95,11.85,Bank Transfer,2019
797277985,12/6/2019,1509764,44287627,4,30.33,121.32,Bank Transfer,2019
260218368,12/6/2019,9183621,40796167,5,20.78,103.9,Mobile Payment,2019
148009473,12/6/2019,5982890,47664968,4,28.49,113.96,Bank Transfer,2019
172364552,12/6/2019,1564082,49127513,1,25.5,25.5,Mobile Payment,2019
990047009,12/6/2019,7491183,45892864,5,25.05,125.25,Cash,2019
690735195,12/6/2019,6450188,12873027,4,6.37,25.48,Cash,2019
621734627,12/7/2019,6231936,28583898,5,7.97,39.85,Mobile Payment,2019
803478061,12/7/2019,6697623,48191180,5,19.66,98.3,Cash,2019
639014442,12/7/2019,9752437,38321944,5,24.27,121.35,Bank Transfer,2019
140862102,12/7/2019,7788851,49022171,5,24.71,123.55,Bank Transfer,2019
707173690,12/7/2019,9476834,33914010,4,25.65,102.6,Bank Transfer,2019
642893923,12/7/2019,2750207,920649,4,19.39,77.56,Cash,2019
365818663,12/7/2019,6412009,51267692,1,26.93,26.93,Mobile Payment,2019
273993091,12/7/2019,3574976,50645216,5,31.25,156.25,Cash,2019
947258545,12/7/2019,1266828,43903399,4,17.52,70.08,Bank Transfer,2019
294607432,12/7/2019,7436503,20894015,3,18.33,54.99,Bank Transfer,2019
593546513,12/7/2019,6685760,41837243,1,21.48,21.48,Bank Transfer,2019
747628192,12/7/2019,1773290,46430073,5,28.55,142.75,Cash,2019
534771130,12/7/2019,6392924,1076038,3,23.35,70.05,Bank Transfer,2019
520343174,12/7/2019,2039937,32075854,4,4.72,18.88,Cash,2019
199456603,12/7/2019,3324675,51169341,4,28.16,112.64,Cash,2019
305289483,12/7/2019,2301774,20894015,2,15.16,30.32,Cash,2019
476107393,12/7/2019,4317642,37491892,1,4.29,4.29,Cash,2019
172783853,12/7/2019,8527098,51111667,3,2.31,6.93,Bank Transfer,2019
714432510,12/7/2019,5357943,20894015,2,10.37,20.74,Mobile Payment,2019
555814173,12/7/2019,4442185,47964264,3,14.53,43.59,Bank Transfer,2019
320297243,12/7/2019,6588489,1852,4,21.12,84.48,Bank Transfer,2019
688194162,12/7/2019,7786421,285899,4,4.68,18.72,Bank Transfer,2019
923051975,12/7/2019,9822295,50720753,4,30.32,121.28,Bank Transfer,2019
707188617,12/7/2019,7950906,37549705,4,20.47,81.88,Mobile Payment,2019
190898923,12/7/2019,2832491,51479251,5,25.16,125.8,Mobile Payment,2019
558459043,12/7/2019,8608927,51471777,5,17.6,88,Mobile Payment,2019
320853712,12/7/2019,1773290,44281323,2,7.9,15.8,Mobile Payment,2019
131559431,12/7/2019,1127033,31180248,4,15.05,60.2,Bank Transfer,2019
843590622,12/7/2019,6090514,51481221,4,18.74,74.96,Cash,2019
949803978,12/7/2019,8785321,33286304,4,28.27,113.08,Mobile Payment,2019
622095394,12/8/2019,5203552,51716476,5,5.61,28.05,Bank Transfer,2019
546425476,12/8/2019,7386417,51006162,5,6.58,32.9,Bank Transfer,2019
968264337,12/8/2019,2271281,43263388,5,2.21,11.05,Cash,2019
446690464,12/8/2019,3372276,38928117,4,11.85,47.4,Bank Transfer,2019
342214791,12/8/2019,3307001,20707134,4,30.84,123.36,Mobile Payment,2019
261342408,12/8/2019,1120539,51181508,5,7.51,37.55,Cash,2019
841849369,12/8/2019,1990453,50199347,5,30.55,152.75,Mobile Payment,2019
231334718,12/8/2019,8296835,25327683,5,7.99,39.95,Bank Transfer,2019
413247357,12/8/2019,7309887,48646621,1,29.86,29.86,Mobile Payment,2019
775290532,12/8/2019,3915568,1852,1,20.2,20.2,Mobile Payment,2019
236329177,12/8/2019,1780506,34273236,5,19.1,95.5,Mobile Payment,2019
624605428,12/8/2019,8813906,36490283,1,4.41,4.41,Cash,2019
838561978,12/8/2019,2756052,50188371,1,5.72,5.72,Cash,2019
569465523,12/8/2019,5794961,45305582,1,18.71,18.71,Mobile Payment,2019
520196421,12/8/2019,5960760,50384151,3,20.06,60.18,Bank Transfer,2019
756275749,12/8/2019,5101056,48830214,5,23.87,119.35,Cash,2019
207731719,12/8/2019,3120913,39832183,2,17.28,34.56,Cash,2019
264730912,12/8/2019,8903497,51480062,2,5.05,10.1,Cash,2019
620484641,12/8/2019,8906982,626604,1,26.57,26.57,Mobile Payment,2019
803919501,12/8/2019,1982151,32605502,4,5.58,22.32,Cash,2019
216232845,12/8/2019,6429780,22698053,5,21.98,109.9,Mobile Payment,2019
690770585,12/8/2019,3560615,37491892,2,21.33,42.66,Mobile Payment,2019
200841274,12/8/2019,1675381,40874325,2,17.98,35.96,Bank Transfer,2019
942322203,12/8/2019,4569638,49772325,3,3.96,11.88,Cash,2019
755593733,12/8/2019,8126473,17167166,2,2.54,5.08,Mobile Payment,2019
512858729,12/8/2019,9213637,17167166,3,32.02,96.06,Cash,2019
766732783,12/8/2019,7331628,28583898,4,20.12,80.48,Mobile Payment,2019
441125783,12/8/2019,2594491,51276214,5,10.67,53.35,Mobile Payment,2019
347929416,12/8/2019,6773765,33286304,1,29.68,29.68,Bank Transfer,2019
564707049,12/8/2019,2538654,28583898,5,7.17,35.85,Mobile Payment,2019
343716312,12/8/2019,4749569,688590,4,3.26,13.04,Cash,2019
790142183,12/8/2019,2124356,46406160,2,2.84,5.68,Cash,2019
534165414,12/8/2019,1725733,9803605,1,30.5,30.5,Bank Transfer,2019
877829554,12/8/2019,8080863,44016036,4,17.68,70.72,Mobile Payment,2019
109957353,12/8/2019,9889188,20707134,4,6.86,27.44,Mobile Payment,2019
935755291,12/8/2019,2855293,43290444,4,2.85,11.4,Mobile Payment,2019
738555489,12/9/2019,5563464,50631093,5,3.71,18.55,Cash,2019
997874751,12/9/2019,5896496,40065185,3,29.5,88.5,Mobile Payment,2019
122857184,12/9/2019,3315369,50240165,5,15.52,77.6,Mobile Payment,2019
352859744,12/9/2019,1770277,40122454,3,10.13,30.39,Bank Transfer,2019
158488686,12/9/2019,8094045,50278396,2,28.79,57.58,Cash,2019
268676482,12/9/2019,5953407,38321944,4,22.46,89.84,Bank Transfer,2019
151239287,12/9/2019,8821480,46650277,1,27.78,27.78,Cash,2019
301131639,12/9/2019,3373757,41859657,4,7.09,28.36,Cash,2019
954940875,12/9/2019,6731055,47793271,4,28.22,112.88,Cash,2019
262503462,12/9/2019,4073300,48574077,5,28.31,141.55,Bank Transfer,2019
231994162,12/9/2019,2217914,49095673,5,26.52,132.6,Bank Transfer,2019
628308204,12/9/2019,9661529,51006162,4,31.24,124.96,Cash,2019
135853436,12/9/2019,3930245,43522576,5,30.26,151.3,Cash,2019
181660076,12/9/2019,1291690,51385818,5,14.46,72.3,Mobile Payment,2019
142141917,12/9/2019,5896185,84119,3,22.05,66.15,Cash,2019
777531434,12/9/2019,7446721,39832183,1,13.81,13.81,Cash,2019
213464883,12/9/2019,1642389,40122454,5,14.15,70.75,Bank Transfer,2019
337127201,12/9/2019,6013378,41859657,2,7.62,15.24,Bank Transfer,2019
471685089,12/9/2019,9108367,43262893,4,20.93,83.72,Bank Transfer,2019
363652053,12/9/2019,3265567,42289976,5,14.68,73.4,Cash,2019
708170264,12/9/2019,9080434,43903399,5,9.44,47.2,Cash,2019
332158105,12/9/2019,9685857,41837243,4,15.93,63.72,Cash,2019
477304544,12/9/2019,3142706,49095673,4,23.63,94.52,Bank Transfer,2019
852302990,12/9/2019,7748307,46208078,1,8.66,8.66,Mobile Payment,2019
602927261,12/9/2019,7567251,41107919,4,7.1,28.4,Mobile Payment,2019
880791801,12/9/2019,1025276,37941424,5,17,85,Bank Transfer,2019
908759468,12/9/2019,5687955,20658003,1,24.93,24.93,Cash,2019
380951001,12/9/2019,1809578,49291186,3,12.61,37.83,Cash,2019
983676980,12/9/2019,9646394,45442227,4,6.63,26.52,Cash,2019
329461501,12/9/2019,7844826,289681,3,29.08,87.24,Mobile Payment,2019
486467708,12/9/2019,8963566,25327683,2,3.19,6.38,Cash,2019
649444704,12/9/2019,7691693,34993744,4,29.1,116.4,Mobile Payment,2019
446832864,12/9/2019,6284617,43263388,3,20.61,61.83,Bank Transfer,2019
354423772,12/9/2019,7963998,47537997,3,17.68,53.04,Cash,2019
228178458,12/9/2019,2407396,51687486,2,19.43,38.86,Mobile Payment,2019
826969136,12/9/2019,2699165,40065185,5,26.8,134,Cash,2019
239413447,12/9/2019,4228340,25335298,1,18.47,18.47,Mobile Payment,2019
243915484,12/9/2019,1710228,35506211,5,25.42,127.1,Bank Transfer,2019
483760016,12/9/2019,9559162,41107919,3,20.39,61.17,Bank Transfer,2019
561416679,12/9/2019,1946905,45730038,2,8.98,17.96,Bank Transfer,2019
811400200,12/9/2019,7308694,40104741,3,16.77,50.31,Cash,2019
742929499,12/9/2019,3653675,50973248,1,6.21,6.21,Cash,2019
633519833,12/10/2019,9590841,7623692,4,17.48,69.92,Mobile Payment,2019
400050268,12/10/2019,5569658,34893490,4,15.49,61.96,Bank Transfer,2019
106454571,12/10/2019,2792312,33517044,3,28.7,86.1,Bank Transfer,2019
339174917,12/10/2019,8262741,688590,3,19.24,57.72,Mobile Payment,2019
929081298,12/10/2019,5395769,285899,2,22.81,45.62,Cash,2019
172710863,12/10/2019,5261763,49208112,3,20.3,60.9,Cash,2019
313525843,12/10/2019,1747949,42597895,5,27.79,138.95,Cash,2019
607114846,12/10/2019,9094938,33517044,3,24.52,73.56,Mobile Payment,2019
675287583,12/10/2019,7009212,37486222,1,22.64,22.64,Cash,2019
795486497,12/10/2019,5438935,32605502,5,11.16,55.8,Mobile Payment,2019
622802373,12/10/2019,7590641,40874325,4,27.22,108.88,Cash,2019
738751501,12/10/2019,6846162,46430073,1,28.82,28.82,Bank Transfer,2019
358326620,12/10/2019,6238940,44281323,3,21.37,64.11,Bank Transfer,2019
342958472,12/10/2019,5989742,16226364,2,17.27,34.54,Bank Transfer,2019
870376610,12/10/2019,1117741,40216800,1,17.4,17.4,Cash,2019
676711210,12/10/2019,9075396,36012399,2,26.61,53.22,Cash,2019
675245165,12/10/2019,7249384,9922,5,22.11,110.55,Mobile Payment,2019
382881157,12/10/2019,8813906,48422542,5,14.15,70.75,Mobile Payment,2019
946308567,12/10/2019,2594491,39832183,4,13.45,53.8,Bank Transfer,2019
390259806,12/10/2019,2904009,830502,2,28.79,57.58,Mobile Payment,2019
559738451,12/10/2019,3867795,49010745,5,19.02,95.1,Mobile Payment,2019
818936745,12/10/2019,4378458,51509350,4,19.06,76.24,Mobile Payment,2019
631507406,12/10/2019,1230279,51260831,1,14.54,14.54,Cash,2019
529508974,12/10/2019,1739767,43798285,5,26.46,132.3,Mobile Payment,2019
973541578,12/10/2019,3487908,40104741,5,6.98,34.9,Cash,2019
150402186,12/10/2019,1854196,137678,4,15.9,63.6,Cash,2019
399744216,12/10/2019,2772710,29974518,3,18.25,54.75,Mobile Payment,2019
182745853,12/10/2019,6785923,46188871,5,13.27,66.35,Mobile Payment,2019
656477604,12/10/2019,7844826,18212740,3,17.26,51.78,Cash,2019
688747173,12/10/2019,9826118,41107919,3,12.25,36.75,Cash,2019
348643556,12/10/2019,6171123,40224433,1,19.11,19.11,Mobile Payment,2019
389102486,12/10/2019,4308240,51233287,1,11.93,11.93,Bank Transfer,2019
853664837,12/10/2019,7650393,39987021,2,24.36,48.72,Mobile Payment,2019
152688284,12/10/2019,5205619,50246389,2,28.83,57.66,Mobile Payment,2019
476968470,12/10/2019,5087871,42366217,2,29.62,59.24,Cash,2019
330883449,12/11/2019,1614069,1650765,5,18.85,94.25,Bank Transfer,2019
616272809,12/11/2019,8595055,47550288,2,19.89,39.78,Bank Transfer,2019
295026856,12/11/2019,3840949,20699759,3,20.14,60.42,Mobile Payment,2019
153279215,12/11/2019,5771457,32078787,5,16.89,84.45,Cash,2019
765319962,12/11/2019,2210239,156208,5,12.38,61.9,Bank Transfer,2019
833478094,12/11/2019,5693655,39927096,5,12.33,61.65,Bank Transfer,2019
871784347,12/11/2019,2598188,38746485,5,11,55,Cash,2019
486271276,12/11/2019,4308240,15757170,3,6.43,19.29,Mobile Payment,2019
968261491,12/11/2019,1523483,44287627,4,19.89,79.56,Bank Transfer,2019
623645470,12/11/2019,5134561,45305582,2,25.1,50.2,Bank Transfer,2019
160903042,12/11/2019,4814210,19021171,2,29.05,58.1,Cash,2019
215977117,12/11/2019,1587911,23507204,4,20.15,80.6,Mobile Payment,2019
232085052,12/11/2019,8854089,50714331,2,24.44,48.88,Bank Transfer,2019
241775834,12/11/2019,6701201,51228520,3,29.77,89.31,Cash,2019
921871234,12/11/2019,7272194,17568427,3,10.75,32.25,Cash,2019
432051158,12/11/2019,6633458,49010745,2,11.96,23.92,Mobile Payment,2019
621993023,12/11/2019,7929673,20170404,3,21,63,Bank Transfer,2019
191451286,12/11/2019,2378828,48467532,5,17.56,87.8,Cash,2019
459745010,12/11/2019,2782653,51181508,5,25.03,125.15,Mobile Payment,2019
485328466,12/11/2019,4323016,50158983,3,28.72,86.16,Mobile Payment,2019
905516169,12/11/2019,4091892,45442227,5,30.15,150.75,Cash,2019
860896189,12/11/2019,5049341,34993744,2,22.73,45.46,Cash,2019
869777060,12/11/2019,2921796,37203047,4,2.3,9.2,Mobile Payment,2019
784404998,12/11/2019,5169416,18006496,1,25.43,25.43,Bank Transfer,2019
418497311,12/11/2019,1106816,43290444,2,20.29,40.58,Cash,2019
839575349,12/11/2019,8174256,40796015,1,27.82,27.82,Mobile Payment,2019
838692681,12/11/2019,3365692,44287627,2,8.2,16.4,Bank Transfer,2019
732833778,12/11/2019,7307105,46743226,1,24.22,24.22,Cash,2019
331577351,12/11/2019,5197838,51480062,3,18.27,54.81,Cash,2019
491427154,12/12/2019,5326435,29862951,4,21.91,87.64,Mobile Payment,2019
617224699,12/12/2019,2326257,51480485,5,7.51,37.55,Bank Transfer,2019
436985059,12/12/2019,2442862,50973248,1,26.51,26.51,Mobile Payment,2019
947006794,12/12/2019,1665390,45305582,4,16.91,67.64,Cash,2019
198559978,12/12/2019,7638140,48646236,2,29.61,59.22,Cash,2019
436399027,12/12/2019,7806792,48830214,1,5.68,5.68,Bank Transfer,2019
703991998,12/12/2019,9837283,50720753,5,19.47,97.35,Bank Transfer,2019
523597876,12/12/2019,2441792,137678,4,3.93,15.72,Mobile Payment,2019
554221945,12/12/2019,9552884,420297,1,20.87,20.87,Bank Transfer,2019
609374572,12/12/2019,2153374,156208,1,9.45,9.45,Bank Transfer,2019
215833747,12/12/2019,1544997,13526165,1,14.09,14.09,Cash,2019
857242052,12/12/2019,9052550,49506694,2,12.62,25.24,Cash,2019
787101320,12/12/2019,1538837,44287627,2,9.98,19.96,Bank Transfer,2019
101103262,12/12/2019,5791937,48108484,2,23.74,47.48,Mobile Payment,2019
513456680,12/12/2019,3732909,48108484,1,30.01,30.01,Cash,2019
625053437,12/12/2019,2110467,51486999,4,7.73,30.92,Mobile Payment,2019
663889626,12/12/2019,3190738,51480485,5,14.58,72.9,Mobile Payment,2019
370343786,12/12/2019,5506364,39927096,4,20.61,82.44,Bank Transfer,2019
602866549,12/12/2019,4020895,23507204,5,10.02,50.1,Bank Transfer,2019
838435122,12/12/2019,5038860,51260831,1,26.06,26.06,Cash,2019
944895105,12/12/2019,8985915,51233287,4,29.43,117.72,Cash,2019
212797637,12/12/2019,9151294,16226364,4,16.86,67.44,Bank Transfer,2019
382571418,12/12/2019,5135373,36682959,3,28.91,86.73,Bank Transfer,2019
324703705,12/12/2019,8161709,28954189,1,31.93,31.93,Mobile Payment,2019
765079477,12/12/2019,7307105,43982442,5,7.39,36.95,Bank Transfer,2019
205230900,12/12/2019,1157441,50537361,1,24.84,24.84,Bank Transfer,2019
924449520,12/12/2019,6122791,15841931,2,17.55,35.1,Bank Transfer,2019
691102241,12/12/2019,6130781,50784055,5,29.18,145.9,Mobile Payment,2019
640840308,12/12/2019,5817375,15058717,2,16.58,33.16,Cash,2019
683011576,12/12/2019,9075598,43262893,3,26.39,79.17,Mobile Payment,2019
606532781,12/12/2019,9166469,36337550,3,22.93,68.79,Mobile Payment,2019
489070324,12/12/2019,2670580,42435416,2,17.21,34.42,Cash,2019
719149089,12/12/2019,6685326,46404191,2,23.29,46.58,Bank Transfer,2019
222650985,12/12/2019,7772209,48646621,5,31.16,155.8,Cash,2019
411440769,12/12/2019,9210218,6819,3,31.62,94.86,Cash,2019
720862281,12/12/2019,4076316,49760319,2,17.81,35.62,Cash,2019
223638564,12/12/2019,4294078,46161122,3,23.24,69.72,Cash,2019
709164723,12/12/2019,7533932,50223633,1,10.11,10.11,Cash,2019
543254882,12/12/2019,4706158,36373525,5,4.57,22.85,Mobile Payment,2019
307380476,12/12/2019,2243337,38213085,3,7.07,21.21,Bank Transfer,2019
843010561,12/12/2019,3968024,30199328,5,8.71,43.55,Bank Transfer,2019
274464617,12/12/2019,6658181,51716476,5,20.45,102.25,Cash,2019
632718325,12/12/2019,8693839,46650277,5,16.52,82.6,Bank Transfer,2019
215793865,12/12/2019,8389979,43903399,2,23.28,46.56,Bank Transfer,2019
648362690,12/13/2019,1435083,39832183,5,24.44,122.2,Cash,2019
211090344,12/13/2019,1356415,36337550,2,16.1,32.2,Cash,2019
514420289,12/13/2019,3709360,43093462,3,28.33,84.99,Cash,2019
232834448,12/13/2019,2191269,20170404,2,29.62,59.24,Mobile Payment,2019
518244575,12/13/2019,3417869,39832183,1,3.81,3.81,Bank Transfer,2019
820278685,12/13/2019,5261763,9922,4,29.57,118.28,Mobile Payment,2019
966240448,12/13/2019,2945852,48642770,4,16.35,65.4,Cash,2019
379571073,12/13/2019,7425656,51347637,1,20.45,20.45,Bank Transfer,2019
660718463,12/13/2019,4849706,50188371,1,31.37,31.37,Bank Transfer,2019
740940284,12/13/2019,8491524,47366656,2,4.17,8.34,Mobile Payment,2019
535233393,12/13/2019,2695081,40234899,2,17.61,35.22,Bank Transfer,2019
943343153,12/13/2019,7079211,40104741,3,21.82,65.46,Mobile Payment,2019
745346629,12/13/2019,9495117,47907461,1,2.7,2.7,Mobile Payment,2019
949691302,12/13/2019,7828520,37502596,3,28.9,86.7,Mobile Payment,2019
569872329,12/13/2019,5509611,1852,1,22.88,22.88,Bank Transfer,2019
526714521,12/13/2019,3742735,43798285,2,11.34,22.68,Mobile Payment,2019
335121632,12/13/2019,9599869,23841432,1,26.96,26.96,Mobile Payment,2019
250979149,12/13/2019,1732967,45717301,2,14.66,29.32,Cash,2019
622172347,12/13/2019,3658043,51002595,5,9.92,49.6,Bank Transfer,2019
157186494,12/13/2019,3275930,35721619,5,29.02,145.1,Cash,2019
263955345,12/13/2019,6200052,20613747,5,31.93,159.65,Bank Transfer,2019
351671542,12/13/2019,2972294,50631093,2,23.29,46.58,Cash,2019
102461419,12/13/2019,4317391,19756906,5,22.24,111.2,Bank Transfer,2019
627663783,12/13/2019,3117673,48467532,5,20.91,104.55,Mobile Payment,2019
849472644,12/13/2019,8530384,34068470,5,21.51,107.55,Mobile Payment,2019
447082339,12/13/2019,6811877,50669207,1,27.93,27.93,Mobile Payment,2019
896703492,12/13/2019,3825710,22609341,3,6.29,18.87,Mobile Payment,2019
101904412,12/13/2019,2866456,626604,2,26.23,52.46,Bank Transfer,2019
339036262,12/13/2019,2552292,50645216,4,3.67,14.68,Bank Transfer,2019
907112990,12/13/2019,2906162,51411855,2,15.63,31.26,Cash,2019
429777342,12/13/2019,1489388,51111667,5,18.79,93.95,Mobile Payment,2019
101640325,12/13/2019,7829121,51257778,2,16.88,33.76,Bank Transfer,2019
892344725,12/13/2019,1465012,26131858,1,28.98,28.98,Bank Transfer,2019
933868985,12/13/2019,9175092,50668664,4,7.45,29.8,Cash,2019
214057028,12/13/2019,6845412,47907461,5,14.81,74.05,Cash,2019
654837076,12/13/2019,4271576,41107919,1,25.7,25.7,Mobile Payment,2019
549114722,12/13/2019,2411595,37502596,4,21.58,86.32,Cash,2019
387046436,12/13/2019,3947877,36373525,3,19.62,58.86,Cash,2019
875118719,12/13/2019,4474106,45730038,5,4.16,20.8,Mobile Payment,2019
434735303,12/13/2019,3709360,33286304,3,8.91,26.73,Bank Transfer,2019
225480657,12/13/2019,6795198,46064076,3,16.06,48.18,Cash,2019
676241746,12/13/2019,7238495,7623692,1,11.97,11.97,Bank Transfer,2019
874914304,12/13/2019,6038821,43261182,4,3.43,13.72,Cash,2019
438341998,12/14/2019,7838166,49208112,1,9.61,9.61,Cash,2019
248706404,12/14/2019,5191626,2153780,2,13.36,26.72,Bank Transfer,2019
660231247,12/14/2019,2428710,48111872,2,12.47,24.94,Cash,2019
979274749,12/14/2019,3500105,42439949,3,19.56,58.68,Bank Transfer,2019
117282624,12/14/2019,1398535,20613747,3,13.78,41.34,Cash,2019
